Age,Height,Weight,Foot,Country,Player_score
20,182,70,Right,England,72
20,180,79,Right,England,32
20,177,78,Right,Germany,0
20,180,72,Right,Italy,81
20,188,77,Right,England,90
20,180,68,Right,England,65
20,188,74,Right,England,61
20,178,77,Right,Italy,16
20,182,72,Right,Germany,20
20,172,61,Right,England,3
20,182,78,Right,England,66
20,190,79,Right,Italy,39
20,175,70,Right,Germany,27
20,183,77,Right,Germany,97
20,176,72,Right,Germany,3
20,171,71,Right,Germany,33
20,180,71,Right,England,72
20,175,73,Right,England,63
20,196,84,Right,Germany,49
20,191,93,Right,England,11
20,182,80,Right,Italy,90
20,173,68,Right,England,27
20,185,73,Right,England,73
20,168,64,Right,England,43
20,180,74,Right,England,78
20,177,64,Right,England,57
20,180,67,Right,Italy,55
20,167,70,Right,Germany,47
20,184,73,Right,England,80
20,172,65,Right,Italy,64
20,175,67,Right,Italy,45
20,182,66,Right,England,75
20,185,79,Right,Germany,32
20,190,90,Right,Italy,95
20,185,86,Right,England,1
20,202,92,Right,Italy,46
20,183,73,Right,Italy,87
20,179,70,Right,England,20
20,187,78,Right,England,44
20,183,73,Right,Germany,7
20,170,65,Right,England,31
20,188,84,Right,England,74
20,192,78,Right,England,39
20,190,86,Right,Italy,53
20,175,65,Right,Germany,63
20,183,76,Right,Italy,75
20,177,68,Right,England,0
20,176,68,Right,England,8
20,183,74,Right,Italy,73
20,183,75,Right,Germany,43
20,182,76,Right,England,62
20,187,82,Right,Italy,40
20,189,77,Right,Germany,35
20,183,71,Right,Italy,26
20,184,76,Right,Italy,64
20,179,67,Right,Germany,49
20,187,82,Right,Germany,12
20,186,75,Right,England,13
20,185,80,Right,Italy,76
20,184,75,Right,England,36
20,173,70,Right,Germany,64
20,179,78,Right,Italy,50
20,179,82,Right,Germany,3
20,180,69,Right,England,48
20,176,71,Right,Italy,45
20,183,77,Right,Italy,30
20,183,73,Right,Germany,31
20,182,79,Right,England,40
20,184,77,Right,England,77
20,177,69,Right,Italy,19
20,184,80,Right,Italy,86
20,183,75,Right,England,65
20,177,76,Right,Germany,54
20,174,67,Right,Germany,96
20,181,80,Right,England,5
20,182,75,Right,Italy,65
20,180,65,Right,Italy,73
20,185,79,Right,Italy,96
20,178,70,Right,Italy,31
20,183,78,Right,Italy,21
20,171,68,Right,England,21
20,178,64,Right,Italy,88
20,183,69,Right,England,57
20,184,84,Right,England,57
20,186,77,Right,Italy,77
20,188,84,Right,Germany,19
20,169,66,Right,Italy,49
20,168,65,Right,England,63
20,179,73,Right,Italy,10
20,189,83,Right,England,41
20,174,69,Right,England,39
20,182,75,Right,England,51
20,185,78,Right,Germany,97
20,187,75,Right,England,47
20,175,65,Right,England,32
20,184,63,Right,Germany,62
20,183,83,Right,Germany,64
20,178,66,Right,Italy,29
20,185,67,Right,England,11
20,177,70,Right,England,34
20,189,75,Right,Italy,43
20,168,65,Right,Germany,73
20,187,71,Right,England,65
20,175,66,Right,Germany,98
20,189,81,Right,Italy,38
20,178,67,Right,Germany,15
20,190,80,Right,Germany,16
20,178,69,Right,Germany,24
20,172,72,Right,England,45
20,171,66,Right,Germany,14
20,168,64,Right,Germany,6
20,177,70,Right,Germany,98
20,185,73,Right,Germany,58
20,195,86,Right,Germany,8
20,172,60,Left,England,84
20,180,76,Left,England,58
20,180,68,Left,Germany,33
20,168,65,Left,Germany,6
20,170,72,Left,England,90
20,188,79,Left,Germany,54
20,175,67,Left,Italy,24
20,183,77,Left,Germany,96
20,182,76,Left,Germany,54
20,172,69,Left,Germany,67
20,183,72,Left,Italy,71
20,181,76,Left,Italy,2
20,176,70,Left,Germany,58
20,175,74,Left,England,43
20,183,71,Left,Germany,56
20,182,75,Left,Germany,49
20,192,90,Left,Italy,42
20,183,75,Left,Germany,35
20,173,70,Left,England,51
20,170,69,Left,England,25
20,192,80,Left,Germany,77
20,173,72,Left,Germany,63
20,189,85,Left,Italy,83
20,183,80,Left,Germany,23
20,173,67,Left,Germany,4
20,175,75,Left,England,22
20,178,68,Left,England,74
20,190,78,Left,England,11
20,171,63,Left,Germany,13
20,165,67,Left,England,54
20,189,81,Left,Italy,45
20,177,75,Left,Italy,32
20,176,66,Left,Italy,91
20,177,70,Left,Germany,86
20,172,65,Left,England,41
20,175,75,Left,England,45
20,192,81,Left,Italy,66
20,179,70,Left,Italy,10
20,175,66,Left,England,59
20,183,65,Left,England,56
20,170,60,Left,England,98
20,170,74,Left,England,93
20,172,68,Left,Germany,65
20,191,75,Left,Germany,94
20,192,86,Left,England,86
20,170,69,Left,England,14
20,182,82,Left,England,81
20,183,71,Left,Germany,68
20,187,78,Left,Italy,4
20,180,70,Left,Italy,1
20,184,70,Left,England,56
20,190,85,Left,Germany,42
20,179,75,Left,Germany,94
20,179,71,Left,Germany,6
20,174,75,Left,Germany,97
20,187,78,Left,England,29
20,174,69,Left,Italy,99
20,176,70,Left,Italy,59
20,177,66,Left,Germany,73
20,184,81,Left,England,14
20,190,83,Left,Germany,25
20,180,70,Left,Italy,35
20,182,68,Left,Germany,48
20,180,70,Left,Italy,31
20,185,80,Left,England,53
20,185,81,Left,England,16
20,175,73,Left,Germany,30
20,180,72,Left,Germany,29
20,185,68,Left,Germany,91
20,175,70,Left,Italy,44
20,186,81,Left,Italy,1
20,176,70,Left,Italy,67
20,190,82,Left,Germany,98
20,174,73,Left,Germany,8
20,181,70,Left,England,40
20,188,72,Left,Italy,52
20,176,74,Left,Germany,4
20,171,68,Left,Germany,14
20,185,80,Left,Italy,58
20,189,81,Left,England,93
20,185,83,Left,Germany,63
20,181,74,Left,England,32
20,186,84,Left,Italy,81
20,180,76,Left,Germany,84
20,185,81,Left,Italy,97
20,175,67,Left,England,22
20,187,83,Left,Germany,98
20,176,71,Left,Germany,97
20,193,87,Left,Germany,70
20,185,79,Left,Italy,4
20,189,74,Left,England,50
20,176,73,Left,England,93
20,176,68,Left,Germany,40
20,178,70,Left,England,21
20,184,80,Left,Germany,26
20,174,64,Left,England,44
20,168,55,Left,Germany,71
20,190,85,Left,England,11
20,175,80,Left,Germany,35
20,179,70,Left,Italy,52
20,170,64,Left,England,96
20,193,73,Left,Italy,61
20,174,70,Left,England,26
20,193,78,Left,England,14
20,188,78,Left,England,70
20,181,78,Left,England,4
20,170,69,Left,Germany,2
20,180,70,Left,Germany,72
20,188,73,Left,England,87
20,175,66,Left,Germany,43
20,189,76,Left,Italy,48
20,168,73,Left,Italy,41
20,175,74,Left,Germany,73
20,175,70,Left,England,71
20,176,66,Left,England,99
20,180,78,Left,Germany,2
20,178,70,Left,England,39
20,180,82,Left,Germany,73
20,176,73,Left,Germany,58
20,178,79,Left,Italy,44
20,188,74,Left,Germany,12
20,191,75,Left,Germany,0
20,180,70,Left,Germany,55
20,175,68,Left,Germany,34
20,175,70,Left,Italy,80
20,178,69,Left,Germany,80
20,185,79,Left,Germany,82
20,167,64,Left,Italy,32
20,180,69,Left,England,6
20,176,70,Left,England,74
20,171,72,Left,Germany,5
20,178,75,Left,Germany,55
20,176,69,Left,England,84
20,184,76,Left,England,67
20,190,88,Left,England,80
20,193,79,Left,Italy,81
20,189,82,Left,England,21
20,188,78,Left,Italy,41
20,175,69,Left,England,55
20,182,74,Left,Italy,59
20,184,73,Left,England,78
20,179,72,Left,Italy,77
20,188,91,Left,England,97
20,170,62,Left,Italy,4
20,186,77,Left,Italy,12
20,178,74,Left,England,29
20,177,68,Left,Italy,75
20,180,80,Left,Italy,4
20,195,88,Left,Italy,4
20,175,73,Left,England,82
20,183,77,Left,England,27
20,182,67,Left,England,38
20,183,79,Left,England,17
20,174,64,Left,Germany,67
20,187,91,Left,England,98
20,179,72,Left,England,47
20,183,76,Left,Germany,90
20,167,65,Left,Germany,80
20,184,70,Left,Germany,29
20,170,68,Left,Germany,49
20,184,81,Left,Italy,68
20,180,67,Left,Italy,97
20,178,71,Left,Germany,8
20,180,73,Left,Italy,92
20,177,72,Left,England,49
20,170,64,Left,Italy,6
20,173,68,Left,Italy,60
20,191,75,Left,England,32
20,177,71,Left,Italy,31
20,183,78,Left,Italy,66
20,180,75,Left,Germany,9
20,193,85,Left,Germany,8
20,184,76,Left,Italy,67
20,186,78,Left,Italy,29
20,189,72,Left,Italy,35
20,186,73,Left,England,60
20,180,70,Left,Germany,46
20,181,75,Left,England,45
20,187,80,Left,Germany,95
20,182,70,Left,England,37
20,191,78,Left,Italy,34
20,190,82,Left,Germany,78
20,178,70,Left,England,86
20,176,75,Left,England,1
20,180,69,Left,Germany,50
20,182,72,Left,Italy,34
20,185,81,Left,Italy,84
20,178,75,Left,England,59
20,196,78,Left,Germany,76
20,181,73,Left,Germany,53
20,198,82,Left,Germany,4
20,181,79,Left,England,85
20,187,77,Left,Germany,89
20,185,70,Left,Germany,82
20,175,67,Left,England,51
20,173,82,Left,Italy,28
20,173,73,Left,Italy,88
20,170,60,Left,England,30
20,172,70,Left,England,20
20,188,85,Left,Italy,91
20,183,77,Left,Italy,82
20,176,71,Left,England,57
20,185,77,Left,England,14
20,164,60,Left,England,18
20,192,85,Left,Germany,39
20,189,79,Left,Germany,29
20,180,70,Left,Italy,33
20,180,71,Left,England,81
20,191,76,Left,England,43
20,175,64,Left,England,21
20,182,66,Left,Germany,21
20,177,78,Left,Italy,59
20,171,69,Left,Italy,28
20,175,72,Left,Germany,41
20,180,78,Left,Germany,69
20,175,72,Left,Italy,52
20,174,72,Left,Germany,61
20,185,72,Left,Germany,92
20,173,71,Left,Germany,32
20,184,74,Left,Italy,9
20,189,84,Left,Italy,69
20,187,77,Left,Italy,62
20,176,65,Left,Italy,42
20,188,83,Left,England,86
20,183,75,Left,England,26
20,192,74,Left,Italy,65
20,172,64,Left,Germany,10
20,185,75,Left,England,49
20,192,83,Left,Italy,83
20,180,73,Left,Germany,76
20,191,80,Left,Italy,63
20,182,77,Left,Germany,38
20,171,70,Left,Italy,67
20,178,68,Left,Germany,19
20,186,79,Left,Germany,42
20,175,69,Left,Germany,14
20,167,72,Left,Italy,45
20,185,77,Left,Germany,29
20,171,68,Left,England,61
20,178,68,Left,Italy,33
20,178,64,Left,Italy,76
20,173,68,Left,England,91
20,187,83,Left,Germany,84
20,174,73,Left,England,21
20,188,78,Left,England,53
20,182,77,Left,England,3
20,187,80,Left,Italy,41
20,173,64,Left,England,0
20,178,70,Left,Germany,2
20,194,82,Left,Italy,28
20,174,63,Left,England,8
20,178,64,Left,England,72
20,175,69,Left,England,74
20,170,79,Left,England,91
20,178,75,Left,Germany,1
20,193,88,Left,Germany,60
20,197,87,Left,Germany,28
20,187,77,Left,Italy,69
20,170,70,Left,England,69
20,178,74,Left,Germany,8
20,175,71,Left,England,41
20,173,76,Left,Germany,30
20,174,61,Left,Germany,93
20,195,85,Left,Italy,48
20,184,78,Left,Italy,36
20,182,73,Left,Italy,27
20,183,69,Left,England,76
20,178,72,Left,England,70
20,177,70,Left,England,44
20,175,71,Left,Germany,42
20,182,71,Left,Italy,84
20,188,80,Left,Germany,58
20,186,80,Left,Germany,94
20,178,66,Left,Italy,82
20,179,72,Left,Germany,9
20,179,69,Left,Germany,26
20,177,69,Left,Italy,90
20,190,95,Left,Italy,77
20,180,75,Left,Germany,21
20,184,73,Left,Germany,66
20,177,71,Left,England,98
20,185,72,Left,Italy,26
20,178,69,Left,Germany,39
20,180,79,Left,England,29
20,185,74,Left,Germany,72
20,193,83,Left,England,26
20,177,71,Left,Italy,72
20,178,75,Left,Germany,98
20,192,65,Left,England,44
20,182,75,Left,England,17
20,179,72,Left,Germany,31
20,185,82,Left,Italy,39
20,169,66,Left,England,7
20,190,83,Left,England,49
20,177,72,Left,Germany,28
20,183,77,Left,England,26
20,180,70,Left,England,61
20,175,65,Left,Italy,25
20,180,74,Left,England,60
20,166,59,Left,Germany,87
20,182,79,Left,Italy,79
20,178,72,Left,England,73
20,183,70,Left,Italy,72
20,183,70,Left,England,92
20,180,70,Left,Italy,65
20,183,76,Left,Italy,32
20,177,77,Left,Germany,6
20,167,54,Left,Italy,41
20,188,81,Left,England,77
20,179,69,Left,Germany,7
20,183,76,Left,Germany,57
20,170,69,Left,England,50
20,178,73,Left,England,9
20,174,70,Left,Italy,41
20,178,69,Left,Germany,0
20,173,74,Left,Germany,93
20,178,74,Left,Germany,53
20,184,75,Left,Germany,67
20,179,63,Left,Germany,51
20,187,80,Left,Germany,34
20,176,75,Left,Germany,56
20,177,70,Left,Germany,97
20,179,77,Left,Italy,67
20,182,71,Left,Germany,83
20,196,83,Left,Germany,34
20,182,75,Left,Germany,59
20,183,78,Left,England,86
20,173,68,Left,Italy,52
20,192,84,Left,Germany,52
20,180,74,Left,Germany,53
20,185,74,Left,Germany,84
20,180,74,Left,England,5
20,188,79,Left,Italy,75
20,186,80,Left,Germany,88
20,180,73,Left,Italy,49
20,182,78,Left,England,48
20,187,74,Left,England,88
20,188,84,Left,Germany,33
20,180,74,Left,Italy,23
20,182,76,Left,Germany,74
20,175,68,Left,England,19
20,185,73,Left,England,4
20,180,70,Left,Italy,86
20,185,75,Left,Italy,28
20,180,75,Left,England,64
20,175,73,Left,Germany,25
20,177,72,Left,Germany,44
20,170,63,Left,Italy,38
20,180,70,Left,Germany,20
20,185,76,Left,England,53
20,178,70,Left,Germany,9
20,188,83,Left,Italy,19
20,184,68,Left,England,49
20,191,83,Left,England,58
20,178,73,Left,Germany,34
20,188,73,Left,Italy,79
20,180,74,Left,Germany,67
20,176,59,Left,Germany,98
20,194,91,Left,Germany,68
20,184,75,Left,Italy,58
20,170,69,Left,Germany,4
20,182,72,Left,Germany,36
20,179,72,Left,Germany,66
20,187,77,Left,England,14
20,181,81,Left,Italy,69
20,190,76,Left,Italy,21
20,185,80,Left,Italy,50
20,180,75,Left,England,37
20,177,77,Left,Germany,72
20,172,65,Left,Italy,68
20,168,65,Left,Germany,74
20,176,67,Left,Italy,55
20,172,58,Left,Italy,5
20,185,78,Left,Germany,52
20,180,71,Left,Germany,5
20,180,78,Left,England,15
20,184,75,Left,Germany,56
20,185,80,Left,England,45
20,188,83,Left,Italy,63
20,168,64,Left,Germany,49
20,185,73,Left,England,53
20,188,75,Left,Germany,23
20,170,70,Left,England,9
20,173,70,Left,Italy,27
20,175,70,Left,Germany,65
20,178,68,Left,Italy,74
20,180,76,Left,England,35
20,178,74,Left,Italy,91
20,170,67,Left,England,10
20,180,69,Left,England,75
20,181,74,Left,Italy,41
20,185,74,Left,Germany,1
20,174,67,Left,Germany,12
20,187,80,Left,England,43
20,170,62,Left,England,83
20,186,82,Left,Italy,23
20,171,68,Left,England,21
20,190,81,Left,England,16
20,176,70,Left,Germany,99
20,184,86,Left,Italy,65
20,179,82,Left,England,61
20,181,75,Left,Italy,5
20,180,72,Left,Italy,55
20,182,75,Left,England,86
20,177,75,Left,England,88
20,175,69,Left,England,23
20,192,83,Left,England,69
20,186,80,Left,Germany,57
20,173,67,Left,Italy,71
20,192,83,Left,Italy,7
20,176,67,Left,Germany,54
20,170,65,Left,Germany,36
20,182,77,Left,England,95
20,178,70,Left,England,86
20,189,81,Left,Germany,95
20,184,77,Left,Italy,71
20,168,55,Left,Germany,59
20,180,72,Left,England,87
20,178,70,Left,Germany,82
20,173,66,Left,Germany,57
20,194,84,Left,England,16
20,177,65,Left,England,65
20,182,74,Left,Italy,38
20,169,62,Left,England,70
20,168,61,Left,England,74
20,180,73,Left,Italy,79
20,180,67,Left,England,67
20,167,66,Left,England,44
20,180,70,Left,Germany,91
20,190,78,Left,Germany,84
20,179,77,Left,Italy,33
20,173,72,Left,Germany,94
20,162,60,Left,Italy,51
20,190,75,Left,Italy,1
20,182,73,Left,Germany,64
20,180,76,Left,Germany,78
20,175,68,Left,England,8
20,175,68,Left,Germany,76
20,185,67,Left,Germany,60
20,183,72,Left,England,54
20,184,78,Left,England,93
20,173,64,Left,Italy,52
20,176,71,Left,Italy,4
20,183,79,Left,Italy,44
20,175,70,Left,Italy,22
20,191,82,Left,Italy,29
20,179,76,Left,Germany,75
20,192,78,Left,Italy,26
20,194,80,Left,Italy,90
20,182,69,Left,Germany,88
20,182,74,Left,Germany,28
20,184,80,Left,England,3
20,190,82,Left,Italy,62
20,176,76,Left,Italy,4
20,185,81,Left,Italy,19
20,174,61,Left,Germany,30
20,190,84,Left,England,27
20,175,74,Left,Italy,49
20,170,67,Left,Italy,99
20,185,75,Left,Italy,17
20,187,80,Left,Germany,14
20,175,70,Left,Germany,87
20,186,80,Left,Italy,51
20,183,75,Left,Italy,32
20,183,72,Left,England,15
20,177,79,Left,Germany,81
20,181,66,Left,Germany,61
20,181,74,Left,England,30
20,186,83,Left,England,16
20,167,67,Left,Germany,2
20,191,70,Left,Germany,56
20,172,70,Left,England,34
20,170,66,Left,Italy,41
20,178,69,Left,Italy,88
20,188,91,Left,Italy,39
20,181,80,Left,Germany,62
20,182,72,Left,Italy,22
20,182,73,Left,England,89
20,180,73,Left,Italy,74
20,189,90,Left,England,38
20,183,78,Left,England,29
20,184,75,Left,Italy,77
20,193,80,Left,Germany,86
20,187,80,Left,England,32
20,182,75,Left,England,22
20,186,83,Left,Germany,4
20,178,72,Left,England,20
20,175,66,Left,Germany,71
20,180,75,Left,England,4
20,180,74,Left,England,5
20,186,82,Left,Germany,69
20,170,64,Left,Germany,57
20,178,70,Left,England,20
20,183,73,Left,England,84
20,180,74,Left,England,18
20,177,67,Left,England,35
20,181,67,Left,Italy,66
20,187,81,Left,England,30
20,186,75,Left,Italy,23
20,179,72,Left,England,70
20,178,74,Left,Germany,90
20,173,68,Left,Germany,11
20,185,75,Left,Italy,25
20,182,73,Left,Germany,58
20,176,63,Left,England,69
20,187,81,Left,Germany,74
20,179,70,Left,England,75
20,180,75,Left,Italy,80
20,176,73,Left,Italy,63
20,179,70,Left,England,23
20,177,74,Left,Germany,25
20,184,72,Left,England,19
20,175,70,Left,Italy,92
20,189,73,Left,Germany,99
20,183,73,Left,Germany,24
20,182,78,Left,England,87
20,178,71,Left,Italy,70
20,178,69,Left,Germany,30
20,182,70,Left,Italy,95
20,179,68,Left,Italy,72
20,178,77,Left,Germany,55
20,168,62,Left,Germany,81
20,185,78,Left,Germany,11
20,172,72,Left,Germany,8
20,182,75,Left,Germany,92
20,174,60,Left,England,50
20,180,77,Left,Italy,72
20,188,79,Left,England,38
20,184,72,Left,Italy,6
20,185,76,Left,Italy,70
20,196,80,Left,England,66
20,181,70,Left,England,69
20,178,60,Left,Italy,95
20,184,76,Left,Italy,24
20,187,77,Left,Germany,15
20,179,73,Left,England,23
20,174,68,Left,Italy,81
20,193,91,Left,Germany,32
20,181,75,Left,Germany,82
20,178,78,Left,Italy,18
20,182,75,Left,Germany,52
20,191,81,Left,Germany,28
20,184,74,Left,Germany,43
20,177,72,Left,Italy,63
20,179,82,Left,England,59
20,182,71,Left,Italy,22
20,180,85,Left,Italy,53
20,182,70,Left,Italy,61
20,187,73,Left,Germany,84
20,173,65,Left,England,96
20,180,75,Left,Italy,96
20,183,76,Left,England,58
20,180,67,Left,Germany,53
20,183,70,Left,Italy,75
20,186,75,Left,Italy,49
20,194,77,Left,Germany,37
20,196,95,Left,England,80
20,174,73,Left,England,82
20,173,65,Left,Italy,67
20,182,75,Left,Italy,90
20,187,74,Left,Germany,74
20,168,66,Left,Germany,78
20,178,67,Left,Italy,49
20,178,83,Left,Italy,73
20,170,65,Left,Germany,8
20,180,75,Left,England,43
20,182,75,Left,England,97
20,174,66,Left,England,45
20,172,69,Left,England,29
20,199,78,Left,Italy,76
20,185,75,Left,Germany,78
20,180,71,Left,Germany,61
20,180,70,Left,Italy,50
20,185,69,Left,England,69
20,185,75,Left,England,88
20,186,84,Left,England,5
20,174,69,Left,England,11
20,197,85,Left,England,57
20,197,92,Left,Italy,60
20,168,64,Left,England,79
20,184,69,Left,Germany,56
20,176,74,Left,Germany,1
20,167,65,Left,Germany,29
20,185,70,Left,Germany,86
21,180,75,Right,Italy,83
21,188,80,Right,Italy,55
21,170,58,Right,Germany,66
21,195,97,Right,Germany,62
21,183,75,Right,England,25
21,192,92,Right,England,29
21,180,75,Right,England,86
21,181,76,Right,England,32
21,186,72,Right,Germany,58
21,187,79,Right,Germany,57
21,188,78,Right,Germany,80
21,183,82,Right,Italy,69
21,171,69,Right,Italy,49
21,177,69,Right,Germany,85
21,178,71,Right,Italy,11
21,173,68,Right,Italy,93
21,181,73,Right,Italy,43
21,175,75,Right,Italy,83
21,185,75,Right,Germany,3
21,185,79,Right,England,99
21,187,91,Right,Germany,79
21,168,58,Right,England,13
21,175,70,Right,Germany,23
21,180,70,Right,Italy,6
21,177,71,Right,England,27
21,178,71,Right,Italy,35
21,170,61,Right,Germany,76
21,183,71,Right,Italy,98
21,175,71,Right,Germany,8
21,183,76,Right,Germany,91
21,187,80,Right,England,23
21,178,67,Right,Germany,22
21,186,77,Right,England,72
21,179,82,Right,Germany,35
21,180,71,Right,Germany,72
21,174,68,Right,Germany,36
21,186,73,Right,Italy,67
21,190,82,Right,England,91
21,180,73,Right,Italy,0
21,184,74,Right,Germany,55
21,180,74,Right,Germany,33
21,175,70,Right,Italy,56
21,180,75,Right,England,90
21,184,81,Right,Italy,50
21,180,69,Right,England,38
21,184,80,Right,Germany,27
21,181,77,Right,Germany,91
21,173,73,Right,Germany,23
21,165,58,Right,Germany,89
21,168,64,Right,Italy,22
21,175,77,Right,Germany,10
21,180,81,Right,England,89
21,177,73,Right,Italy,43
21,175,66,Right,England,61
21,179,64,Right,Germany,17
21,168,64,Right,Germany,55
21,175,69,Right,Italy,44
21,183,70,Right,England,88
21,176,71,Right,Italy,95
21,185,84,Right,Germany,64
21,187,78,Right,Italy,22
21,188,70,Right,Germany,73
21,186,83,Right,Italy,36
21,175,71,Right,England,29
21,168,62,Right,England,6
21,174,76,Right,England,9
21,175,70,Right,Germany,42
21,188,80,Right,Italy,12
21,182,86,Right,Italy,21
21,170,65,Right,Italy,53
21,175,66,Right,Germany,43
21,182,74,Right,Italy,94
21,184,60,Right,Italy,32
21,182,75,Right,Germany,28
21,175,67,Right,Italy,17
21,180,75,Right,England,4
21,190,81,Right,England,36
21,186,83,Right,Germany,7
21,177,69,Right,Italy,4
21,187,84,Right,Germany,54
21,172,64,Right,Germany,72
21,176,74,Right,Germany,3
21,175,71,Right,England,86
21,169,60,Right,Italy,7
21,187,77,Right,Germany,85
21,186,78,Right,Germany,15
21,168,67,Right,England,24
21,172,63,Right,Germany,2
21,191,84,Right,England,44
21,169,61,Right,Germany,63
21,183,72,Right,Germany,46
21,186,76,Right,Germany,66
21,192,80,Right,Italy,98
21,189,83,Right,Germany,43
21,175,70,Right,England,9
21,191,89,Right,England,77
21,184,76,Right,Italy,80
21,182,80,Right,Italy,24
